key_0,business_id,name,neighborhood,address,latitude,longitude,stars,review_count,categories,popular,gender,weekend,vegan,kid,group,Ameri,Europ,SouAM,Asian,Indian,Chinese,MidEas,Drinks,utility
A1ZRCrjOMOwQGj2hCYWDEQ,A1ZRCrjOMOwQGj2hCYWDEQ,"""KFC""",Summerlin,"""10267 W Charleston Blvd.""",36.1588,-115.316,1.5,38,Chicken Wings;Restaurants;Fast Food,0.0,0.5,0.6666666666666666,0.0,0.16666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.417380613406948
beuVp5CZxCdNvQIIPBS2rw,beuVp5CZxCdNvQIIPBS2rw,"""Chubby Cattle""",Chinatown,"""3400 S Jones Blvd, Ste 15""",36.1273078,-115.22436119999999,4.5,516,Do-It-Yourself Food;Barbeque;Restaurants;Hot Pot;Chinese;Fondue;Mongolian;Food,1.0,0.4166666666666667,0.4780701754385965,0.15350877192982457,0.013157894736842105,0.6447368421052632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.53197886764391
oL_fYqSHG63vR0TBMyoo_A,oL_fYqSHG63vR0TBMyoo_A,"""Green Leaf's & Bananas""",Downtown,"""875 S Grand Central Pkwy, Ste 1490""",36.163691,-115.157758,2.0,23,Soup;Restaurants;Ice Cream & Frozen Yogurt;Food;Salad;Juice Bars & Smoothies,0.0,0.5,0.6666666666666666,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.137864768313506
wjf1uZNr6E4LQ0nUNHX5AA,wjf1uZNr6E4LQ0nUNHX5AA,"""Rivas Mexican Grill #2""",Eastside,"""3025 E Desert Inn Rd, Ste1""",36.128693,-115.1091,3.5,66,Restaurants;Mexican,0.0,0.6111111111111112,0.4166666666666667,0.0,0.0,0.2777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.37493950676354
6WWXpMwIB7gTc4yZrkM-fQ,6WWXpMwIB7gTc4yZrkM-fQ,"""Hot Dog On A Stick""",The Strip,"""3850 Las Vegas Blvd S""",36.0988311768,-115.175765991,3.5,17,Fast Food;Food;Hot Dogs;Restaurants,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.37105238608386
Ekxhn3gyMfoXslnVxhZn3w,Ekxhn3gyMfoXslnVxhZn3w,"""Taco Bell""",,"""6200 West Lake Mead""",36.195937,-115.227792,3.0,9,Fast Food;Tex-Mex;Restaurants;Mexican,0.0,0.25,1.0,0.25,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.338492380296294
jxbEwtV8Et1lm8ubk4AGuw,jxbEwtV8Et1lm8ubk4AGuw,"""Mimosas Gourmet""",Spring Valley,"""3455 S Durango Dr, Ste 114""",36.1271903,-115.28001019999999,4.5,205,Restaurants;Breakfast & Brunch,0.0,0.53125,0.55625,0.0625,0.01875,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1487565710462
Xqur5VuobC9WW3crdxZPBw,Xqur5VuobC9WW3crdxZPBw,"""Amlee Chinese Cuisine""",Southeast,"""3827 E Sunset Rd""",36.070716499999996,-115.09112569999999,3.5,98,Soup;Chinese;Restaurants;Salad,0.0,0.4166666666666667,0.4583333333333333,0.041666666666666664,0.0,0.625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.51607548407409
Km7BcCSXb78oymx-Ek2P9w,Km7BcCSXb78oymx-Ek2P9w,"""Husongs Cantina""",The Strip,"""3930 Las Vegas Blvd""",36.086667999999996,-115.17298600000001,5.0,4,Mexican;Restaurants,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.8626934662297
AnXovUgUHJap3QaDRnjL1w,AnXovUgUHJap3QaDRnjL1w,"""Blueberry Hill Family Restaurant""",Eastside,"""3790 E Flamingo Rd""",36.1161975,-115.09238799999999,4.0,331,Breakfast & Brunch;Diners;American (New);Restaurants,1.0,0.36363636363636365,0.3181818181818182,0.022727272727272728,0.045454545454545456,0.5909090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35808048802518
VYOtofDcgJIV5-vPUd4sZA,VYOtofDcgJIV5-vPUd4sZA,"""Cicis""",Sunrise,"""309 N Nellis Blvd, Ste 120""",36.166912727399996,-115.06359403399999,3.0,42,American (Traditional);Restaurants;Pizza,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.02335447773062
B19KKE75ZxqoR3EDuvA1qw,B19KKE75ZxqoR3EDuvA1qw,"""China Star""",Westside,"""4595 W Charleston Blvd""",36.1586341,-115.20308929999999,3.0,69,Restaurants;Chinese,0.0,0.6923076923076923,0.6923076923076923,0.0,0.07692307692307693,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.751685640357024
nM9NwHXy3EadihjJTG2i5w,nM9NwHXy3EadihjJTG2i5w,"""Pancho's Vegan Tacos""",Eastside,"""4865 S Pecos Rd, Ste 5""",36.1007774746,-115.10181450299999,4.5,193,Vegan;Mexican;Restaurants;Tacos,0.0,0.5647668393782384,0.41968911917098445,0.5647668393782384,0.010362694300518135,0.39896373056994816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.1045007060977
p5rpYtxS5xPQjt3MXYVEwA,p5rpYtxS5xPQjt3MXYVEwA,"""Greens and Proteins""",Southeast,"""8975 S Eastern Ave""",36.026231700000004,-115.11925729999999,4.0,635,Juice Bars & Smoothies;Cafes;Vegetarian;American (New);American (Traditional);Sandwiches;Vegan;Food;Pizza;Breakfast & Brunch;Burgers;Restaurants,1.0,0.5522388059701493,0.47761194029850745,0.34328358208955223,0.014925373134328358,0.16417910447761194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.784355129431965
SknYYIK1rBNgYqNl4tYUPA,SknYYIK1rBNgYqNl4tYUPA,"""Marias Taco Shop""",Southeast,"""7380 S Eastern Ave, Ste 118""",36.055748,-115.11708119999999,3.5,31,Restaurants;Mexican,0.0,0.125,0.75,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.348116765731774
Z1HnNAGBt0y9uZX1a1_9sQ,Z1HnNAGBt0y9uZX1a1_9sQ,"""Subway""",,"""7500 W Lake Mead Blvd, Ste 8""",36.197368100000006,-115.2578289,3.0,14,Food;Fast Food;Sandwiches;Restaurants,0.0,0.25,0.25,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.53334522208102
5qK5rJxwo0cjP3vTf3lkSA,5qK5rJxwo0cjP3vTf3lkSA,"""Little Caesars Pizza""",Northwest,"""6621 W Cheyenne Ave""",36.2178018,-115.24062430000001,1.5,24,Restaurants;Pizza,0.0,0.25,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.159879703187812
j2w6wlRmlaZaaErQus8ElQ,j2w6wlRmlaZaaErQus8ElQ,"""Pita House""",Southeast,"""1310 E Silverado Ranch Blvd, Ste 101""",36.014087183899996,-115.135131108,4.5,243,Restaurants;Vegan;Mediterranean,0.0,0.4583333333333333,0.3541666666666667,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.64797143593431
9hNuOUywLPHdSbAXtQ9DhQ,9hNuOUywLPHdSbAXtQ9DhQ,"""Slices Pizzeria""",,"""4111 Boulder Hwy""",36.1337103,-115.0850568,3.0,10,Restaurants;Pizza,,,,,,,,,,,,,,,
mjhwLcuoenVW8oFhcNmlHA,mjhwLcuoenVW8oFhcNmlHA,"""Claim Jumper""",Westside,"""1100 S Fort Apache Rd""",36.1586208868,-115.290936644,3.0,306,American (New);Restaurants,0.0,0.5,0.4807692307692308,0.2692307692307692,0.038461538461538464,0.7115384615384616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.17384048128029
1BtNZszIr8LvtPOhN0X4Mw,1BtNZszIr8LvtPOhN0X4Mw,"""Gold Mine Bar & Grill""",Eastside,"""3950 Koval Ln""",36.1179234185,-115.16076975600001,2.5,26,American (Traditional);Bars;Nightlife;Restaurants,0.0,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.17211260809974
HiqYus6muaBFlZtHhES7XQ,HiqYus6muaBFlZtHhES7XQ,"""Del Taco""",Southwest,"""4800 W Cactus Ave""",35.9987412358,-115.205506682,2.0,24,Restaurants;Mexican;Fast Food,0.0,0.18181818181818182,0.5454545454545454,0.0,0.0,0.36363636363636365,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.72316711493098
7Xw_vv-ekUL2sTqipnKT0g,7Xw_vv-ekUL2sTqipnKT0g,"""Buffalo Wild Wings""",Southeast,"""7430 Las Vegas Blvd South, Suite 120""",36.054301,-115.171477,2.5,398,Chicken Wings;Nightlife;Sports Bars;Restaurants;American (Traditional);Bars;Barbeque,0.0,0.40350877192982454,0.5087719298245614,0.03508771929824561,0.10526315789473684,0.6491228070175439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.980703485379635
ZhLSAiRj9kANxf8m2SBfRA,ZhLSAiRj9kANxf8m2SBfRA,"""Lucki Thai""",Southeast,"""467 E Silverado Ranch Blvd""",36.0119846411,-115.15359856200001,4.5,560,Thai;Local Flavor;Restaurants,1.0,0.5257142857142857,0.4514285714285714,0.2,0.0,0.41714285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.90535815815109
NQXuoB9JTPUItHvouMgWjQ,NQXuoB9JTPUItHvouMgWjQ,"""Violette's Vegan Organic Cafe & Juice Bar""",Westside,"""8560 W Desert Inn Rd, Ste D5""",36.1300289,-115.2777727,4.0,538,Juice Bars & Smoothies;Vegetarian;Vegan;Restaurants;Food,1.0,0.5395348837209303,0.5348837209302325,0.5906976744186047,0.046511627906976744,0.44651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.289265171234284
OMUe6NNOFEe0VdAouIqAuA,OMUe6NNOFEe0VdAouIqAuA,"""Sofia's Cafe""",Westside,"""3380 Arville St, Ste C""",36.128674100000005,-115.1988504,3.5,39,Soup;Pizza;Restaurants;Mediterranean;Italian,0.0,0.6,0.4,0.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,35.22580798867475
mvMih24zuSw_dZyU_LEY7g,mvMih24zuSw_dZyU_LEY7g,"""Pizza Hut""",Sunrise,"""5105 E. Sahara Ave., #128""",36.1442831,-115.06257250000002,2.5,20,Pizza;Restaurants;Chicken Wings,0.0,0.0,0.6,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75412890430105
k-oXgIdQlBe9rn8rWfRUdw,k-oXgIdQlBe9rn8rWfRUdw,"""Famous Philly Steak & Gyro""",,"""240 North Jones Blvd, Ste E""",36.1758048768,-115.222325813,4.5,31,Mediterranean;Restaurants;Cheesesteaks,0.0,0.41935483870967744,0.25806451612903225,0.06451612903225806,0.03225806451612903,0.3548387096774194,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.61885332788205
S1N5-ZXwR4fUIPs6dLnBYQ,S1N5-ZXwR4fUIPs6dLnBYQ,"""Hue Thai""",Chinatown,"""5115 Spring Mountain Rd, Ste 223""",36.125587,-115.211199,3.5,318,Restaurants;Vietnamese;Chinese;Thai,0.0,0.43333333333333335,0.43333333333333335,0.16666666666666666,0.0,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.10692754284686
Zrx25j1M794Nh8fUGB8E9A,Zrx25j1M794Nh8fUGB8E9A,"""TGI Fridays""",,"""4500 W Tropicana Ave""",36.102703999999996,-115.202215,2.5,211,Bars;Seafood;Nightlife;Restaurants;American (Traditional),0.0,0.4722222222222222,0.3611111111111111,0.08333333333333333,0.027777777777777776,0.8055555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.57770235427962
GStieDpK7oi2pXggQXi-Kg,GStieDpK7oi2pXggQXi-Kg,"""Wienerschnitzel""",Sunrise,"""4470 E Charleston""",36.1592640772,-115.077968956,3.0,5,Hot Dogs;Sandwiches;Fast Food;Restaurants,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24875057229279
QS7_BPmaBNvznOMhcVBemg,QS7_BPmaBNvznOMhcVBemg,"""Silk Road Asian Bistro""",Eastside,"""3000 Paradise Rd""",36.1362575,-115.15125259999998,3.0,35,Chinese;Ramen;Japanese;Barbeque;Restaurants;Vietnamese,0.0,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.13462566697669
zEd3Ex_k3vHiBbBPWRrO7Q,zEd3Ex_k3vHiBbBPWRrO7Q,"""Panda Express""",Summerlin,"""7560 W Lake Mead Blvd""",36.1976151704,-115.260134434,2.5,34,Fast Food;Chinese;Restaurants,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.86821670741475
9edPSkfXKsJmkZYIaOmA7Q,9edPSkfXKsJmkZYIaOmA7Q,"""Las Vegas South Premium Outlets""",Southeast,"""7400 Las Vegas Blvd S""",36.0539333477,-115.168928254,3.5,393,Shopping;Restaurants;Shopping Centers;Fashion;Outlet Stores,0.0,0.5,0.39285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.225536606425145
F2HKV9oJhnIKQ-M4Gt4Ftg,F2HKV9oJhnIKQ-M4Gt4Ftg,"""Voodoo Wing Company""",Northwest,"""6728 W Cheyenne Ave""",36.2185398,-115.2431106,4.0,227,Food;Barbeque;Chicken Wings;Restaurants,0.0,0.35,0.3,0.1,0.05,0.325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04763636923511
uHUcYpGlcdlu5m7oiZGY6w,uHUcYpGlcdlu5m7oiZGY6w,"""Max's Restaurant""",University,"""1290 E Flamingo Rd""",36.114859,-115.13663899999999,3.0,345,Restaurants;Seafood;Filipino;Breakfast & Brunch;Asian Fusion,0.0,0.2727272727272727,0.5636363636363636,0.05454545454545454,0.0,0.6909090909090909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.55126624284727
5JjGTaZkHbbjBrzBODcsAQ,5JjGTaZkHbbjBrzBODcsAQ,"""Daisho Sushi""",Southeast,"""7435 S Eastern Ave""",36.055832,-115.120023,4.0,268,Salad;Japanese;Sushi Bars;Restaurants,0.0,0.4153846153846154,0.46153846153846156,0.07692307692307693,0.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.94602479446282
etzDsNjkCyQBoJcU2a3U-g,etzDsNjkCyQBoJcU2a3U-g,"""Denny's""",Southeast,"""9320 S Eastern Ave""",36.019820658200004,-115.118057951,3.0,80,American (Traditional);Diners;Restaurants;Breakfast & Brunch,0.0,0.35294117647058826,0.47058823529411764,0.11764705882352941,0.0,0.5294117647058824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96296949329305
GT9Hx_Na0vH3Na7ym9dp4A,GT9Hx_Na0vH3Na7ym9dp4A,"""Shooters Bar & Grill""",Sunrise,"""4465 E Sahara Ave""",36.1439838,-115.07742809999999,4.0,15,Pizza;Chicken Wings;Restaurants;American (Traditional);Pubs;Bars;Nightlife,0.0,0.2,0.8,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.22129645602309
mZI_wVrLOjz4M-QIC9n-jA,mZI_wVrLOjz4M-QIC9n-jA,"""PT's""",University,"""1089 E Tropicana Ave""",36.100885399999996,-115.1384919,2.5,35,Bars;Sports Bars;Pubs;Restaurants;American (New);Nightlife,0.0,0.375,0.75,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.7228424828553
FNe5PPA9pyj8FjcDefCBpg,FNe5PPA9pyj8FjcDefCBpg,"""Weera Thai Restaurant""",Westside,"""3839 W Sahara Ave, Ste 7-9""",36.143956,-115.1930886,4.0,648,Thai;Restaurants;Food;Bars;Food Delivery Services;Noodles;Vegetarian;Beer;Wine & Spirits;Nightlife;Beer Bar;Wine Bars,1.0,0.4435483870967742,0.532258064516129,0.18548387096774194,0.008064516129032258,0.4596774193548387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.084591459822924
Xgp67egWT56FmGrULkKOJg,Xgp67egWT56FmGrULkKOJg,"""Subway""",Centennial,"""6475 N Decatur Blvd, Ste 110""",36.2768676,-115.20788470000001,2.5,12,Sandwiches;Fast Food;Restaurants,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.88314462752833
z65wZ11iw7Y-WBZ9UDZhnA,z65wZ11iw7Y-WBZ9UDZhnA,"""Pisa Pizza""",The Strip,"""3635 S Las Vegas Blvd, Ste 103""",36.114313075300004,-115.172434844,4.0,36,Restaurants;Pizza,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.88492599171048
5OLtY1-xR6LjeH3kJGJ5UA,5OLtY1-xR6LjeH3kJGJ5UA,"""Scentz N Sudz""",Sunrise,"""3935 E Charleston Blvd, Ste B3-B4""",36.1580819,-115.08996850000001,4.5,3,Shopping;Restaurants;Beauty & Spas;South African;Personal Shopping;African;Cosmetics & Beauty Supply,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.40501094538372
kQabQnNavQ7FgfyuXf8Niw,kQabQnNavQ7FgfyuXf8Niw,"""Papa Murphy's""",Southwest,"""8595 S Decatur Blvd""",36.0335123,-115.20842990000001,3.5,28,Restaurants;Pizza;Gluten-Free;Salad,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.421350527514335
TW58a4UkMcksdfQ7znUqsA,TW58a4UkMcksdfQ7znUqsA,"""Doh Korean BBQ""",Southwest,"""7920 S Rainbow Blvd, Ste 105""",36.0447183,-115.24270530000001,4.0,308,Restaurants;Barbeque;Korean,0.0,0.4344262295081967,0.4098360655737705,0.22131147540983606,0.03278688524590164,0.5081967213114754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.577588206958055
EqUlVPI8t9A96BIvWdW1pw,EqUlVPI8t9A96BIvWdW1pw,"""Joey's Tavern""",Northwest,"""7081 W Craig Rd""",36.237869,-115.24821899999999,3.5,53,Bars;American (New);Restaurants;Nightlife,0.0,0.75,0.25,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.06057206730465
SWZ_GqiaAoc4JoUOosF0mg,SWZ_GqiaAoc4JoUOosF0mg,"""The Sugar Corner""",University,"""1083 E Tropicana Ave""",36.1006924561,-115.139449359,4.0,43,Restaurants;Bakeries;Cuban;Ethnic Food;Food;Specialty Food;Latin American;Breakfast & Brunch,0.0,0.35,0.6,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.814358305554606
m5niZy68d2gTtVWz89elfA,m5niZy68d2gTtVWz89elfA,"""Slidin Thru""",Southeast,"""6478 Windy Rd""",36.071643,-115.176101,4.0,364,Restaurants;Food Trucks;Food Stands;Food;Burgers,1.0,0.75,0.75,0.25,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8417710834151
UANNbspNsQEFUay5nALZYw,UANNbspNsQEFUay5nALZYw,"""Roberto's Taco Shop""",Southeast,"""6475 S Pecos Rd""",36.0724028,-115.10139299999999,3.0,47,Mexican;Restaurants;Fast Food,0.0,0.5,0.5,0.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.745123281605736
3CxiP8n7DAL-YOOTCW2wNw,3CxiP8n7DAL-YOOTCW2wNw,"""Jack in the Box""",Spring Valley,"""7025 S Durango Dr""",36.059982,-115.279878,2.5,35,Restaurants;Fast Food,0.0,0.3,0.4,0.1,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.48631085111352
WyyJdVQBFlPVITTmjgEhlQ,WyyJdVQBFlPVITTmjgEhlQ,"""Paisanos Pizza""",,"""4825 W Flamingo Rd, Ste 1""",36.1148713,-115.20667350000001,1.5,8,Pizza;Restaurants,,,,,,,,,,,,,,,
OVTZNSkSfbl3gVB9XQIJfw,OVTZNSkSfbl3gVB9XQIJfw,"""Cravings Buffet""",The Strip,"""3400 Las Vegas Blvd S""",36.121237,-115.17410500000001,3.0,1252,American (Traditional);Buffets;Restaurants;American (New),0.0,0.46621621621621623,0.47297297297297297,0.12162162162162163,0.04054054054054054,0.5405405405405406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.53091502819429
JDZ6_yycNQFTpUZzLIKHUg,JDZ6_yycNQFTpUZzLIKHUg,"""El Dorado Cantina""",,"""3025 Sammy Davis Jr Dr""",36.134915427399996,-115.175822005,4.0,1694,Lounges;Mexican;Restaurants;Bars;Nightlife,1.0,0.49783549783549785,0.44155844155844154,0.07792207792207792,0.03463203463203463,0.6060606060606061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,53.48073073895341
O0DxNujKaN-KIfcgbV3MgA,O0DxNujKaN-KIfcgbV3MgA,"""Pollo Inka Express""",Downtown,"""2440 S Maryland Pkwy""",36.144531023,-115.137545876,4.0,123,Restaurants;Peruvian;Latin American;Fast Food,0.0,0.3709677419354839,0.5161290322580645,0.04838709677419355,0.04838709677419355,0.3225806451612903,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.41857762169805
riFzCvp77DMKDX-5GoTpqA,riFzCvp77DMKDX-5GoTpqA,"""Steak 'n Shake""",Southeast,"""9777 Las Vegas Blvd S""",36.0114062572,-115.1757787,3.5,778,Restaurants;Food;Fast Food;Burgers,0.0,0.35443037974683544,0.43037974683544306,0.08860759493670886,0.02531645569620253,0.5189873417721519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.31854533203542
IRzXVRIzRoYpnjaVXF3vNA,IRzXVRIzRoYpnjaVXF3vNA,"""Northside Café and Chinese Kitchen""",The Strip,"""SLS Las Vegas, 2535 S. Las Vegas Blvd""",36.142325899999996,-115.15614769999999,3.5,512,Restaurants;Diners;Breakfast & Brunch;Cafes,0.0,0.45,0.4583333333333333,0.1,0.008333333333333333,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.127653931660234
S_PEroRv40j1In11gNH2LQ,S_PEroRv40j1In11gNH2LQ,"""Five Guys""",,"""7290 W Lake Mead Blvd""",36.196525,-115.25072809999999,4.0,137,Restaurants;Fast Food;Burgers,0.0,0.5384615384615384,0.23076923076923078,0.0,0.07692307692307693,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24783733260913
GSzgEBYd1hYebz1xi5jrmw,GSzgEBYd1hYebz1xi5jrmw,"""Domino's Pizza""",Centennial,"""7591 N Cimarron Rd, Ste 110""",36.298238299999994,-115.27001829999999,4.0,18,Chicken Wings;Sandwiches;Pizza;Restaurants,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24875057229279
JIfSollg32ifUzTw2K4PDQ,JIfSollg32ifUzTw2K4PDQ,"""Taqueria El Buen Pastor""",,"""530 N Las Vegas Blvd""",36.174560799999995,-115.137042,4.5,127,Street Vendors;Mexican;Food;Restaurants,0.0,0.4375,0.375,0.03125,0.0,0.21875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.45291280338543
jjJ06LdxITpFaz_EQaEvWQ,jjJ06LdxITpFaz_EQaEvWQ,"""Vegas Drink And Grill""",The Strip,"""3061 South Las Vegas Blvd S, Ste 1A""",36.1314994,-115.16416240000001,2.5,3,Restaurants;American (Traditional),0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64720561287605
ZGwOOa93pc5hnsCLUgJJpQ,ZGwOOa93pc5hnsCLUgJJpQ,"""Subway""",Westside,"""4700 Meadows Ln, Ste 150""",36.1712223166,-115.20511306799999,3.0,4,Restaurants;Fast Food;Sandwiches,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.78857048374844
zp-K5s3pGTWuuaVBWo6WZA,zp-K5s3pGTWuuaVBWo6WZA,"""HoneyBaked Ham""",Westside,"""1112 S Rainbow Blvd""",36.1583669,-115.2431523,4.0,32,Specialty Food;Sandwiches;Restaurants;Delis;Cafes;Meat Shops;Event Planning & Services;Food;Caterers,0.0,0.7,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24875057229279
ym5FOqL6tGbgynzwKMHZuw,ym5FOqL6tGbgynzwKMHZuw,"""Crab Corner""",Spring Valley,"""6485 S Rainbow Blvd""",36.0708818595,-115.243270866,3.5,438,Sports Bars;Restaurants;Bars;Nightlife;Seafood,0.0,0.47107438016528924,0.4049586776859504,0.09917355371900827,0.024793388429752067,0.6115702479338843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.20683801345951
hdZ_4Vd9opGm5UajNUuhwA,hdZ_4Vd9opGm5UajNUuhwA,"""NYP- Pizzeria""",The Strip,"""New York New York Hotel & Casino, 3790 Las Vegas Blvd S""",36.1023786,-115.1745465,3.5,113,Italian;Pizza;Restaurants,0.0,0.4,0.5333333333333333,0.13333333333333333,0.0,0.4666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.03816700831276
2Y7voMZLcJ4YYC8_UjEuPg,2Y7voMZLcJ4YYC8_UjEuPg,"""KFC""",,"""6181 West Lake Mead Blvd""",36.1956,-115.227,1.5,27,Fast Food;Restaurants;Chicken Wings,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61012026081421
P7Dqa0IbcFgRZ1aK7CPAOw,P7Dqa0IbcFgRZ1aK7CPAOw,"""McDonald's""",Eastside,"""3815 S Maryland Pkwy""",36.1200004708,-115.13785613399999,2.0,41,Burgers;Fast Food;Restaurants,0.0,0.4,0.4,0.0,0.06666666666666667,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.764870043696714
LCf4MZQcwgtniQUJ-MQBZA,LCf4MZQcwgtniQUJ-MQBZA,"""Blue Ox East Restaurant & Lounge""",Eastside,"""4130 S Sandhill Rd""",36.11396129999999,-115.0909203,4.0,44,Nightlife;Bars;American (Traditional);Restaurants,0.0,0.5714285714285714,0.7142857142857143,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.2916804392994
JPWg9acsCv_om9UFYGMJbA,JPWg9acsCv_om9UFYGMJbA,"""Fleming's Prime Steakhouse & Wine Bar""",Westside,"""8721 W Charleston Blvd""",36.158496299999996,-115.2857479,4.0,348,Nightlife;Breakfast & Brunch;Restaurants;Wine Bars;Bars;Seafood;Steakhouses,1.0,0.4807692307692308,0.5,0.11538461538461539,0.057692307692307696,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.74589720260339
